Time,Price,Volume
2/8/17 13:30,90.35296291,489976.4288
2/8/17 14:00,90.3561571,487489.8536
2/8/17 14:30,90.36694892,601453.5521
2/8/17 15:00,90.36409628,872071.0679
2/8/17 15:30,90.4034083,1760240.5
2/9/17 9:30,90.60037088,1769602.001
2/9/17 10:00,90.62725702,1004585.749
2/9/17 10:30,90.73802127,971140.6877
2/9/17 11:00,90.90622954,1007234.816
2/9/17 11:30,90.99564702,846998.8668
2/9/17 12:00,90.98826192,699100.0276
2/9/17 12:30,90.95719348,845660.0329
2/9/17 13:00,90.99320067,566723.1082
2/9/17 13:30,91.01898247,618754.4929
2/9/17 14:00,91.05506013,666692.747
2/9/17 14:30,91.08858581,864381.3604
2/9/17 15:00,91.06978108,923066.7312
2/9/17 15:30,91.01604963,2073314.816
2/10/17 9:30,91.29192514,1952239.598
2/10/17 10:00,91.28615188,1124592.375
2/10/17 10:30,91.35484906,941767.5063
2/10/17 11:00,91.32436608,920157.8625
2/10/17 11:30,91.29469365,737512.5615
2/10/17 12:00,91.32696742,611522.8462
2/10/17 12:30,91.37918733,579192.5566
2/10/17 13:00,91.41684382,540308.7663
2/10/17 13:30,91.44406053,553451.0013
2/10/17 14:00,91.43142278,582160.1998
2/10/17 14:30,91.37955078,592020.8767
2/10/17 15:00,91.35016983,797565.7715
2/10/17 15:30,91.34668179,1751574.3369999996
2/13/17 9:30,91.82425929,2163409.528
2/13/17 10:00,91.95055636,947088.3371
2/13/17 10:30,91.97579083,757565.5076
2/13/17 11:00,91.98318405,734421.8316
2/13/17 11:30,92.02080829,637032.2904
2/13/17 12:00,92.01044588,497310.7444
2/13/17 12:30,92.04824562,560248.9335
2/13/17 13:00,92.07639285,587158.0528
2/13/17 13:30,92.12025461,613983.12
2/13/17 14:00,92.11739241,622811.2456
2/13/17 14:30,92.07952904,571592.6091
2/13/17 15:00,92.07515194,764991.5461
2/13/17 15:30,92.04150927,1772906.118
2/14/17 9:30,92.1067445,1692270.809
2/14/17 10:00,92.13851669,1187600.97
2/14/17 10:30,92.14491258,969943.5966
2/14/17 11:00,92.21505411,919885.8293
2/14/17 11:30,92.28379922,782154.6493
2/14/17 12:00,92.32400129,534405.4848
2/14/17 12:30,92.42242311,781352.8496
2/14/17 13:00,92.53866063,831721.0092
2/14/17 13:30,92.56937405,680966.2981
2/14/17 14:00,92.62771359,675270.2786
2/14/17 14:30,92.61100483,863928.9618
2/14/17 15:00,92.60942352,1190099.269
2/14/17 15:30,92.68719899,2589263.196
2/15/17 9:30,92.95055115,2687518.938
2/15/17 10:00,93.02177952,1383979.175
2/15/17 10:30,93.05703004,1100239.4
2/15/17 11:00,93.14652954,1172676.272
2/15/17 11:30,93.11626028,1054425.352
2/15/17 12:00,93.08249481,1185513.59
2/15/17 12:30,93.11878559,664819.9116
2/15/17 13:00,93.12492821,738432.9997
2/15/17 13:30,93.18810207,776493.3644
2/15/17 14:00,93.22097046,860194.5785
2/15/17 14:30,93.27212452,820312.2703
2/15/17 15:00,93.31922006,983597.5302
2/15/17 15:30,93.32306506,2293319.975
2/16/17 9:30,93.22930003,2196329.288
2/16/17 10:00,93.15796483,1333780.038
2/16/17 10:30,93.17825502,1317563.455
2/16/17 11:00,93.07710455,1092806.973
2/16/17 11:30,93.15358851,1012623.058
2/16/17 12:00,93.15030672,708545.0953
2/16/17 12:30,93.18325777,619351.7436
2/16/17 13:00,93.13093672,602691.6839
2/16/17 13:30,93.10102878,534380.9562
2/16/17 14:00,93.10558167,649496.8643
2/16/17 14:30,93.09219362,709989.8831
2/16/17 15:00,93.14905625,878836.3991
2/16/17 15:30,93.1982526,2093854.316
2/17/17 9:30,92.92847039,2858271.647
2/17/17 10:00,93.04507365,1066484.303
2/17/17 10:30,92.96607149,962569.4612
2/17/17 11:00,92.92334775,766870.1358
2/17/17 11:30,92.93046337,609836.772
2/17/17 12:00,92.96925114,486709.7049
2/17/17 12:30,92.94974563,434577.5763
2/17/17 13:00,92.94199104,474602.3086
2/17/17 13:30,92.96045084,480978.164
2/17/17 14:00,92.97966198,477660.5491
2/17/17 14:30,93.01584052,501517.2782
2/17/17 15:00,92.99454506,642558.2884
2/17/17 15:30,93.08128681,2372915.569
2/21/17 9:30,93.5068359,2227033.775
2/21/17 10:00,93.65808185,1083612.054
2/21/17 10:30,93.75355022,996855.3992
2/21/17 11:00,93.66432962,857592.2271
2/21/17 11:30,93.54555226,687617.5686
2/21/17 12:00,93.59951859,560142.4604
2/21/17 12:30,93.64721748,451070.3874
2/21/17 13:00,93.6684222,584952.0603
2/21/17 13:30,93.65494487,455196.732
2/21/17 14:00,93.68171608,555705.6649
2/21/17 14:30,93.7320179,670184.4855
2/21/17 15:00,93.75814201,721476.5484
2/21/17 15:30,93.81299636,2098436.986
2/22/17 9:30,93.7194751,1734428.8280000002
2/22/17 10:00,93.77851603,952396.1473
2/22/17 10:30,93.79414799,781342.047
2/22/17 11:00,93.73723349,801244.0823
2/22/17 11:30,93.77857796,675055.3527
2/22/17 12:00,93.80181593,509128.3089
2/22/17 12:30,93.83947882,513957.3594
2/22/17 13:00,93.88596601,463492.9032
2/22/17 13:30,93.92464988,605736.9149
2/22/17 14:00,93.87441332,692099.0646
2/22/17 14:30,93.85139257,597376.8867
2/22/17 15:00,93.86730957,717814.2346
2/22/17 15:30,93.93697857,1822777.388
2/23/17 9:30,94.09752311,1526006.416
2/23/17 10:00,94.02302377,986127.5398
2/23/17 10:30,93.97567106,926599.7825
2/23/17 11:00,93.89384397,965786.7543
2/23/17 11:30,94.05771565,797524.5664
2/23/17 12:00,94.1462403,768969.4254
2/23/17 12:30,94.21314942,561817.3842
2/23/17 13:00,94.14639449,429340.3244
2/23/17 13:30,94.16228925,493717.4718
2/23/17 14:00,94.22313933,508563.6098
2/23/17 14:30,94.26238655,554828.3811
2/23/17 15:00,94.24629111,856635.6933
2/23/17 15:30,94.15316774,1925347.729
2/24/17 9:30,93.87859542,2188552.384
2/24/17 10:00,93.90710257,1150942.8390000002
2/24/17 10:30,93.85455297,898651.6059999998
2/24/17 11:00,93.91446843,701811.0912
2/24/17 11:30,93.89155182,559490.7345
2/24/17 12:00,93.91567896,598453.0649
2/24/17 12:30,93.97328376,539748.5608
2/24/17 13:00,93.91235043,538742.1887
2/24/17 13:30,93.90071302,414500.3259
2/24/17 14:00,93.90494856,456191.1149
2/24/17 14:30,93.8946997,538193.3362
2/24/17 15:00,93.9237243,800283.9459
2/24/17 15:30,94.11635244,2120038.7090000003
2/27/17 9:30,94.17466408,1846772.067
2/27/17 10:00,94.26882433,973769.8097
2/27/17 10:30,94.32147163,785338.5044
2/27/17 11:00,94.26827983,661275.3267
2/27/17 11:30,94.21432222,580052.8415
2/27/17 12:00,94.2017001,437105.6419
2/27/17 12:30,94.203955,412498.0109
2/27/17 13:00,94.25048057,406072.8282
2/27/17 13:30,94.30567447,410499.4469
2/27/17 14:00,94.29416692,451882.0234
2/27/17 14:30,94.32879437,506538.5385
2/27/17 15:00,94.35216173,662515.9665
2/27/17 15:30,94.34168046,1462863.233
2/28/17 9:30,94.4175486,1741462.1069999996
2/28/17 10:00,94.46571126,927371.5595
2/28/17 10:30,94.4974609,692120.0881
2/28/17 11:00,94.52230216,681261.3052
2/28/17 11:30,94.52353824,631093.24
2/28/17 12:00,94.39459448,766348.4871
2/28/17 12:30,94.34025601,634190.5237
2/28/17 13:00,94.4208985,622608.3013
2/28/17 13:30,94.45283788,592562.1865
2/28/17 14:00,94.41671126,695385.6978
2/28/17 14:30,94.39978598,558522.8685
2/28/17 15:00,94.3865395,761227.6158
2/28/17 15:30,94.37897198,2078596.969
3/2/17 9:30,95.97855573,2056622.917
3/2/17 10:00,95.95983541,1027976.627
3/2/17 10:30,95.94530338,802822.5858
3/2/17 11:00,95.84808455,978238.538
3/2/17 11:30,95.8037198,780277.8067
3/2/17 12:00,95.80984687,676011.7424
3/2/17 12:30,95.79614364,576603.0087
3/2/17 13:00,95.80093957,738464.2468
3/2/17 13:30,95.7642828,639647.1462
3/2/17 14:00,95.7739081,640617.4506
3/2/17 14:30,95.80732707,640019.2351
3/2/17 15:00,95.682955,844803.6457
3/2/17 15:30,95.57610636,2219533.32
3/3/17 9:30,95.58650437,1428310.924
3/3/17 10:00,95.51864726,891189.4658
3/3/17 10:30,95.43250576,725414.9081
3/3/17 11:00,95.450253,621656.1049
3/3/17 11:30,95.45399428,540404.1022
3/3/17 12:00,95.49314663,466752.5197
3/3/17 12:30,95.58179857,505484.4984
3/3/17 13:00,95.58140167,723109.7036
3/3/17 13:30,95.59906973,472841.9346
3/3/17 14:00,95.62255779,602913.1457
3/3/17 14:30,95.63419609999998,535191.1447
3/3/17 15:00,95.65104915,663764.3866
3/3/17 15:30,95.66007906,1735216.238
3/6/17 9:30,95.3897787,1440149.085
3/6/17 10:00,95.39127735,964839.1209
3/6/17 10:30,95.27266531,737238.9512
3/6/17 11:00,95.30440464,620595.6176
3/6/17 11:30,95.30922041,494117.0868
3/6/17 12:00,95.33693771,471238.4623
3/6/17 12:30,95.40639115,537612.0375
3/6/17 13:00,95.50733683,603765.0527
3/6/17 13:30,95.5541755,515459.5699
3/6/17 14:00,95.54702036,501600.3228
3/6/17 14:30,95.56074782,482008.932
3/6/17 15:00,95.58549578,670653.3405
3/6/17 15:30,95.56902649,1550884.425
3/7/17 9:30,95.4067558,1498847.646
3/7/17 10:00,95.50732483,945607.573
3/7/17 10:30,95.67264443,800302.3675
3/7/17 11:00,95.58045355,712211.1451
3/7/17 11:30,95.53186433,568302.9082
3/7/17 12:00,95.50890453,529039.0722
3/7/17 12:30,95.5322881,424747.834
3/7/17 13:00,95.58753366,464928.3261
3/7/17 13:30,95.57306898,403834.5262
3/7/17 14:00,95.55516214,511286.8786
3/7/17 14:30,95.57615754,509353.3294
3/7/17 15:00,95.5727687,628936.1529999999
3/7/17 15:30,95.45773805,1780612.646
3/8/17 9:30,95.61499471,1673675.164
3/8/17 10:00,95.55262803,1018259.682
3/8/17 10:30,95.61624993,784409.3833
3/8/17 11:00,95.63712653,773602.3098
3/8/17 11:30,95.56038519,665728.0525
3/8/17 12:00,95.54634549,537162.4369
3/8/17 12:30,95.60934165,491543.3926
3/8/17 13:00,95.62976352,480895.4239
3/8/17 13:30,95.63850396,508843.8882
3/8/17 14:00,95.54523237,672210.4104
3/8/17 14:30,95.49037352,603714.846
3/8/17 15:00,95.54398312,713706.6572
3/8/17 15:30,95.39490481,1819323.284
3/9/17 9:30,95.19826729,2090051.204
3/9/17 10:00,95.35812863,1015249.126
3/9/17 10:30,95.38755192,742772.1742
3/9/17 11:00,95.41656654,698452.9174
3/9/17 11:30,95.38928441,512267.6402
3/9/17 12:00,95.36277091,445861.2995
3/9/17 12:30,95.34457939,440398.0492
3/9/17 13:00,95.3576664,375849.5252
3/9/17 13:30,95.25355579,593292.8248
3/9/17 14:00,95.11377479,812301.58
3/9/17 14:30,95.12056292,670336.0296
3/9/17 15:00,95.28001689,786641.8259
3/9/17 15:30,95.3539645,1522830.174
3/10/17 9:30,95.58526312,1660682.261
3/10/17 10:00,95.64328659,967093.1259
3/10/17 10:30,95.46510932,814259.1655
3/10/17 11:00,95.45281933,658718.7227
3/10/17 11:30,95.5147862,618177.5152
3/10/17 12:00,95.48014881,425897.4714
3/10/17 12:30,95.38113858,603347.9327
3/10/17 13:00,95.31185949,506150.996
3/10/17 13:30,95.34933165,513730.8628
3/10/17 14:00,95.42969473,562641.3777
3/10/17 14:30,95.48113521,492366.6604
3/10/17 15:00,95.50299639,616477.5482
3/10/17 15:30,95.50373198,1770776.218
3/13/17 9:30,95.58522253,1414089.522
3/13/17 10:00,95.47601632,1071738.988
3/13/17 10:30,95.45671898,768826.0706
3/13/17 11:00,95.45884643,573240.7056
3/13/17 11:30,95.46343057,631581.1403
3/13/17 12:00,95.52645147,675550.5788
3/13/17 12:30,95.46739235,493339.1402
3/13/17 13:00,95.49121267,504446.2991
3/13/17 13:30,95.48925558,569014.7839
3/13/17 14:00,95.53762829,502812.4675
3/13/17 14:30,95.56372629,498665.8153
3/13/17 15:00,95.55868792,632193.7182
3/13/17 15:30,95.55304348,1590540.659
3/14/17 9:30,95.56908819,1450856.579
3/14/17 10:00,95.48284014,877393.1711
3/14/17 10:30,95.34475638,812718.8724
3/14/17 11:00,95.44287881,707753.0899
3/14/17 11:30,95.53786297,539897.6723
3/14/17 12:00,95.48138625,541968.3953
3/14/17 12:30,95.42859414,398274.7234
3/14/17 13:00,95.48378873,453532.178
3/14/17 13:30,95.48226715,462313.7237
3/14/17 14:00,95.46761395,401878.9917
3/14/17 14:30,95.48214565,461285.8444
3/14/17 15:00,95.5174,495383.2528
3/14/17 15:30,95.50611457,1206264.485
3/15/17 9:30,95.59617752,1290618.614
3/15/17 10:00,95.62906267,736026.3052
3/15/17 10:30,95.61890692,660117.6734
3/15/17 11:00,95.65233088,549561.1591
3/15/17 11:30,95.68953213,517056.6714
3/15/17 12:00,95.746213,550762.2634
3/15/17 12:30,95.86374228,822613.1268
3/15/17 13:00,95.81865873,489127.1212
3/15/17 13:30,95.74872213,502950.4547
